DATAFLOW,FREQ,REF_AREA,DATA_TYPE,CHANGE_OF_RESIDENCE,CITIZENSHIP,SEX,AGE,TERRITORY_NEXT_RESID,COUNTRY_PREV_RESID,COUNTRY_NEXT_RESID,TIME_PERIOD,OBS_VALUE,OBS_STATUS,NOTE_DS,NOTE_REF_AREA,NOTE_DATA_TYPE,NOTE_CHANGE_OF_RESIDENCE,NOTE_CITIZENSHIP,NOTE_SEX,NOTE_AGE,NOTE_TERRITORY_NEXT_RESID,NOTE_COUNTRY_PREV_RESID,NOTE_COUNTRY_NEXT_RESID,BASE_PER,UNIT_MEAS,UNIT_MULT
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AM,2,Y40-64,ITTOT,X1033,X1033,2014,10,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AM,2,Y40-64,ITTOT,X1033,X1033,2015,15,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AM,2,Y40-64,ITTOT,X1033,X1033,2016,13,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AM,2,Y40-64,ITTOT,X1033,X1033,2017,18,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AM,2,Y40-64,ITTOT,X1033,X1033,2018,24,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AM,2,Y40-64,ITTOT,X1033,X1033,2019,14,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AM,2,Y40-64,ITTOT,X1033,X1033,2020,12,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AM,2,Y40-64,ITTOT,X1033,X1033,2021,16,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AM,2,Y40-64,ITTOT,X1033,X1033,2022,17,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AM,2,Y40-64,ITTOT,X1033,X1033,2023,16,p,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AM,9,TOTAL,ITTOT,X1033,X1033,2014,126,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AM,9,TOTAL,ITTOT,X1033,X1033,2015,127,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AM,9,TOTAL,ITTOT,X1033,X1033,2016,120,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AM,9,TOTAL,ITTOT,X1033,X1033,2017,163,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AM,9,TOTAL,ITTOT,X1033,X1033,2018,153,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AM,9,TOTAL,ITTOT,X1033,X1033,2019,100,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AM,9,TOTAL,ITTOT,X1033,X1033,2020,120,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AM,9,TOTAL,ITTOT,X1033,X1033,2021,176,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AM,9,TOTAL,ITTOT,X1033,X1033,2022,192,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AM,9,TOTAL,ITTOT,X1033,X1033,2023,149,p,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AM,9,Y_GE65,ITTOT,X1033,X1033,2014,4,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AM,9,Y_GE65,ITTOT,X1033,X1033,2015,5,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AM,9,Y_GE65,ITTOT,X1033,X1033,2016,3,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AM,9,Y_GE65,ITTOT,X1033,X1033,2017,3,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AM,9,Y_GE65,ITTOT,X1033,X1033,2018,3,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AM,9,Y_GE65,ITTOT,X1033,X1033,2019,5,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AM,9,Y_GE65,ITTOT,X1033,X1033,2020,6,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AM,9,Y_GE65,ITTOT,X1033,X1033,2021,6,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AM,9,Y_GE65,ITTOT,X1033,X1033,2022,11,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AM,9,Y_GE65,ITTOT,X1033,X1033,2023,22,p,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AM,9,Y_UN17,ITTOT,X1033,X1033,2014,33,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AM,9,Y_UN17,ITTOT,X1033,X1033,2015,24,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AM,9,Y_UN17,ITTOT,X1033,X1033,2016,36,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AM,9,Y_UN17,ITTOT,X1033,X1033,2017,47,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AM,9,Y_UN17,ITTOT,X1033,X1033,2018,34,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AM,9,Y_UN17,ITTOT,X1033,X1033,2019,15,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AM,9,Y_UN17,ITTOT,X1033,X1033,2020,28,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AM,9,Y_UN17,ITTOT,X1033,X1033,2021,18,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AM,9,Y_UN17,ITTOT,X1033,X1033,2022,34,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AM,9,Y_UN17,ITTOT,X1033,X1033,2023,14,p,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AM,9,Y18-39,ITTOT,X1033,X1033,2014,66,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AM,9,Y18-39,ITTOT,X1033,X1033,2015,73,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AM,9,Y18-39,ITTOT,X1033,X1033,2016,63,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AM,9,Y18-39,ITTOT,X1033,X1033,2017,80,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AM,9,Y18-39,ITTOT,X1033,X1033,2018,79,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AM,9,Y18-39,ITTOT,X1033,X1033,2019,59,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AM,9,Y18-39,ITTOT,X1033,X1033,2020,60,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AM,9,Y18-39,ITTOT,X1033,X1033,2021,101,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AM,9,Y18-39,ITTOT,X1033,X1033,2022,93,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AM,9,Y18-39,ITTOT,X1033,X1033,2023,75,p,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AM,9,Y40-64,ITTOT,X1033,X1033,2014,23,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AM,9,Y40-64,ITTOT,X1033,X1033,2015,25,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AM,9,Y40-64,ITTOT,X1033,X1033,2016,18,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AM,9,Y40-64,ITTOT,X1033,X1033,2017,33,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AM,9,Y40-64,ITTOT,X1033,X1033,2018,37,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AM,9,Y40-64,ITTOT,X1033,X1033,2019,21,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AM,9,Y40-64,ITTOT,X1033,X1033,2020,26,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AM,9,Y40-64,ITTOT,X1033,X1033,2021,51,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AM,9,Y40-64,ITTOT,X1033,X1033,2022,54,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AM,9,Y40-64,ITTOT,X1033,X1033,2023,38,p,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AME,1,TOTAL,ITTOT,X1033,X1033,2014,7668,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AME,1,TOTAL,ITTOT,X1033,X1033,2015,8039,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AME,1,TOTAL,ITTOT,X1033,X1033,2016,10203,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AME,1,TOTAL,ITTOT,X1033,X1033,2017,14365,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AME,1,TOTAL,ITTOT,X1033,X1033,2018,17009,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AME,1,TOTAL,ITTOT,X1033,X1033,2019,19333,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AME,1,TOTAL,ITTOT,X1033,X1033,2020,10901,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AME,1,TOTAL,ITTOT,X1033,X1033,2021,14228,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AME,1,TOTAL,ITTOT,X1033,X1033,2022,25011,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AME,1,TOTAL,ITTOT,X1033,X1033,2023,28631,p,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AME,1,Y_GE65,ITTOT,X1033,X1033,2014,299,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AME,1,Y_GE65,ITTOT,X1033,X1033,2015,397,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AME,1,Y_GE65,ITTOT,X1033,X1033,2016,438,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AME,1,Y_GE65,ITTOT,X1033,X1033,2017,569,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AME,1,Y_GE65,ITTOT,X1033,X1033,2018,650,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AME,1,Y_GE65,ITTOT,X1033,X1033,2019,762,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AME,1,Y_GE65,ITTOT,X1033,X1033,2020,325,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AME,1,Y_GE65,ITTOT,X1033,X1033,2021,443,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AME,1,Y_GE65,ITTOT,X1033,X1033,2022,842,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AME,1,Y_GE65,ITTOT,X1033,X1033,2023,969,p,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AME,1,Y_UN17,ITTOT,X1033,X1033,2014,1680,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AME,1,Y_UN17,ITTOT,X1033,X1033,2015,1473,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AME,1,Y_UN17,ITTOT,X1033,X1033,2016,1610,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AME,1,Y_UN17,ITTOT,X1033,X1033,2017,2092,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AME,1,Y_UN17,ITTOT,X1033,X1033,2018,2369,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AME,1,Y_UN17,ITTOT,X1033,X1033,2019,2602,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AME,1,Y_UN17,ITTOT,X1033,X1033,2020,1847,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AME,1,Y_UN17,ITTOT,X1033,X1033,2021,2186,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AME,1,Y_UN17,ITTOT,X1033,X1033,2022,3434,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AME,1,Y_UN17,ITTOT,X1033,X1033,2023,4239,p,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AME,1,Y18-39,ITTOT,X1033,X1033,2014,4074,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AME,1,Y18-39,ITTOT,X1033,X1033,2015,4445,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AME,1,Y18-39,ITTOT,X1033,X1033,2016,5942,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AME,1,Y18-39,ITTOT,X1033,X1033,2017,8487,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AME,1,Y18-39,ITTOT,X1033,X1033,2018,10157,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AME,1,Y18-39,ITTOT,X1033,X1033,2019,11678,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AME,1,Y18-39,ITTOT,X1033,X1033,2020,6556,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AME,1,Y18-39,ITTOT,X1033,X1033,2021,8820,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AME,1,Y18-39,ITTOT,X1033,X1033,2022,15507,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AME,1,Y18-39,ITTOT,X1033,X1033,2023,17281,p,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AME,1,Y40-64,ITTOT,X1033,X1033,2014,1615,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AME,1,Y40-64,ITTOT,X1033,X1033,2015,1724,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AME,1,Y40-64,ITTOT,X1033,X1033,2016,2213,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AME,1,Y40-64,ITTOT,X1033,X1033,2017,3217,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AME,1,Y40-64,ITTOT,X1033,X1033,2018,3833,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AME,1,Y40-64,ITTOT,X1033,X1033,2019,4291,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AME,1,Y40-64,ITTOT,X1033,X1033,2020,2173,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AME,1,Y40-64,ITTOT,X1033,X1033,2021,2779,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AME,1,Y40-64,ITTOT,X1033,X1033,2022,5228,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AME,1,Y40-64,ITTOT,X1033,X1033,2023,6142,p,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AME,2,TOTAL,ITTOT,X1033,X1033,2014,10835,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AME,2,TOTAL,ITTOT,X1033,X1033,2015,10675,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AME,2,TOTAL,ITTOT,X1033,X1033,2016,12384,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AME,2,TOTAL,ITTOT,X1033,X1033,2017,16718,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AME,2,TOTAL,ITTOT,X1033,X1033,2018,19485,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AME,2,TOTAL,ITTOT,X1033,X1033,2019,22820,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AME,2,TOTAL,ITTOT,X1033,X1033,2020,13914,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AME,2,TOTAL,ITTOT,X1033,X1033,2021,18569,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AME,2,TOTAL,ITTOT,X1033,X1033,2022,30276,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AME,2,TOTAL,ITTOT,X1033,X1033,2023,32637,p,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AME,2,Y_GE65,ITTOT,X1033,X1033,2014,509,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AME,2,Y_GE65,ITTOT,X1033,X1033,2015,504,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AME,2,Y_GE65,ITTOT,X1033,X1033,2016,594,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AME,2,Y_GE65,ITTOT,X1033,X1033,2017,862,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AME,2,Y_GE65,ITTOT,X1033,X1033,2018,946,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AME,2,Y_GE65,ITTOT,X1033,X1033,2019,1111,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AME,2,Y_GE65,ITTOT,X1033,X1033,2020,531,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AME,2,Y_GE65,ITTOT,X1033,X1033,2021,684,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AME,2,Y_GE65,ITTOT,X1033,X1033,2022,1231,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AME,2,Y_GE65,ITTOT,X1033,X1033,2023,1470,p,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AME,2,Y_UN17,ITTOT,X1033,X1033,2014,1590,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AME,2,Y_UN17,ITTOT,X1033,X1033,2015,1554,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AME,2,Y_UN17,ITTOT,X1033,X1033,2016,1542,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AME,2,Y_UN17,ITTOT,X1033,X1033,2017,1942,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AME,2,Y_UN17,ITTOT,X1033,X1033,2018,2229,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AME,2,Y_UN17,ITTOT,X1033,X1033,2019,2488,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AME,2,Y_UN17,ITTOT,X1033,X1033,2020,1731,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AME,2,Y_UN17,ITTOT,X1033,X1033,2021,2218,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AME,2,Y_UN17,ITTOT,X1033,X1033,2022,3398,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AME,2,Y_UN17,ITTOT,X1033,X1033,2023,4125,p,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AME,2,Y18-39,ITTOT,X1033,X1033,2014,6036,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AME,2,Y18-39,ITTOT,X1033,X1033,2015,6014,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AME,2,Y18-39,ITTOT,X1033,X1033,2016,7195,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,AME,2,Y18-39,ITTOT,X1033,X1033,2017,9572,,,,,,,,,,,,,,
