DATAFLOW,FREQ,REF_AREA,DATA_TYPE,CHANGE_OF_RESIDENCE,CITIZENSHIP,SEX,AGE,TERRITORY_NEXT_RESID,COUNTRY_PREV_RESID,COUNTRY_NEXT_RESID,TIME_PERIOD,OBS_VALUE,OBS_STATUS,NOTE_DS,NOTE_REF_AREA,NOTE_DATA_TYPE,NOTE_CHANGE_OF_RESIDENCE,NOTE_CITIZENSHIP,NOTE_SEX,NOTE_AGE,NOTE_TERRITORY_NEXT_RESID,NOTE_COUNTRY_PREV_RESID,NOTE_COUNTRY_NEXT_RESID,BASE_PER,UNIT_MEAS,UNIT_MULT
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,TR,9,Y_UN17,ITTOT,X1033,X1033,2012,187,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,TR,9,Y_UN17,ITTOT,X1033,X1033,2013,161,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,TR,9,Y_UN17,ITTOT,X1033,X1033,2014,133,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,TR,9,Y_UN17,ITTOT,X1033,X1033,2015,127,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,TR,9,Y_UN17,ITTOT,X1033,X1033,2016,112,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,TR,9,Y_UN17,ITTOT,X1033,X1033,2017,143,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,TR,9,Y_UN17,ITTOT,X1033,X1033,2018,151,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,TR,9,Y_UN17,ITTOT,X1033,X1033,2019,148,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,TR,9,Y_UN17,ITTOT,X1033,X1033,2020,99,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,TR,9,Y_UN17,ITTOT,X1033,X1033,2021,134,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,TR,9,Y_UN17,ITTOT,X1033,X1033,2022,205,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,TR,9,Y_UN17,ITTOT,X1033,X1033,2023,356,p,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,TR,9,Y18-39,ITTOT,X1033,X1033,2002,573,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,TR,9,Y18-39,ITTOT,X1033,X1033,2003,935,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,TR,9,Y18-39,ITTOT,X1033,X1033,2004,1214,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,TR,9,Y18-39,ITTOT,X1033,X1033,2005,726,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,TR,9,Y18-39,ITTOT,X1033,X1033,2006,668,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,TR,9,Y18-39,ITTOT,X1033,X1033,2007,720,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,TR,9,Y18-39,ITTOT,X1033,X1033,2008,880,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,TR,9,Y18-39,ITTOT,X1033,X1033,2009,984,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,TR,9,Y18-39,ITTOT,X1033,X1033,2010,1100,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,TR,9,Y18-39,ITTOT,X1033,X1033,2011,1008,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,TR,9,Y18-39,ITTOT,X1033,X1033,2012,903,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,TR,9,Y18-39,ITTOT,X1033,X1033,2013,876,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,TR,9,Y18-39,ITTOT,X1033,X1033,2014,689,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,TR,9,Y18-39,ITTOT,X1033,X1033,2015,665,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,TR,9,Y18-39,ITTOT,X1033,X1033,2016,641,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,TR,9,Y18-39,ITTOT,X1033,X1033,2017,711,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,TR,9,Y18-39,ITTOT,X1033,X1033,2018,758,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,TR,9,Y18-39,ITTOT,X1033,X1033,2019,782,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,TR,9,Y18-39,ITTOT,X1033,X1033,2020,721,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,TR,9,Y18-39,ITTOT,X1033,X1033,2021,919,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,TR,9,Y18-39,ITTOT,X1033,X1033,2022,1248,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,TR,9,Y18-39,ITTOT,X1033,X1033,2023,1779,p,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,TR,9,Y40-64,ITTOT,X1033,X1033,2002,75,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,TR,9,Y40-64,ITTOT,X1033,X1033,2003,119,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,TR,9,Y40-64,ITTOT,X1033,X1033,2004,194,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,TR,9,Y40-64,ITTOT,X1033,X1033,2005,127,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,TR,9,Y40-64,ITTOT,X1033,X1033,2006,107,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,TR,9,Y40-64,ITTOT,X1033,X1033,2007,81,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,TR,9,Y40-64,ITTOT,X1033,X1033,2008,137,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,TR,9,Y40-64,ITTOT,X1033,X1033,2009,122,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,TR,9,Y40-64,ITTOT,X1033,X1033,2010,162,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,TR,9,Y40-64,ITTOT,X1033,X1033,2011,110,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,TR,9,Y40-64,ITTOT,X1033,X1033,2012,100,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,TR,9,Y40-64,ITTOT,X1033,X1033,2013,108,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,TR,9,Y40-64,ITTOT,X1033,X1033,2014,90,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,TR,9,Y40-64,ITTOT,X1033,X1033,2015,79,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,TR,9,Y40-64,ITTOT,X1033,X1033,2016,81,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,TR,9,Y40-64,ITTOT,X1033,X1033,2017,132,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,TR,9,Y40-64,ITTOT,X1033,X1033,2018,130,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,TR,9,Y40-64,ITTOT,X1033,X1033,2019,163,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,TR,9,Y40-64,ITTOT,X1033,X1033,2020,119,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,TR,9,Y40-64,ITTOT,X1033,X1033,2021,154,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,TR,9,Y40-64,ITTOT,X1033,X1033,2022,242,,,,,,,,,,,,,,
IT1:28_185_DF_DCIS_MIGRAZIONI_2(1.0),A,ITTOT,TREG,FREIGN,TR,9,Y40-64,ITTOT,X1033,X1033,2023,288,p,,,,,,,,,,,,,
